年月,ME1_BM1,ME1_BM2,ME1_BM3,ME1_BM4,ME1_BM5,ME2_BM1,ME2_BM2,ME2_BM3,ME2_BM4,ME2_BM5,ME3_BM1,ME3_BM2,ME3_BM3,ME3_BM4,ME3_BM5,ME4_BM1,ME4_BM2,ME4_BM3,ME4_BM4,ME4_BM5,ME5_BM1,ME5_BM2,ME5_BM3,ME5_BM4,ME5_BM5
201408,-0.22457510497087999,0.8800659978862381,1.352050687848361,-1.169084701195219,-1.6234652035900565,1.2083781866612944,-1.4696991671239956,3.1654475389298335,-1.428413459561763,0.8036687154935315,-1.9332527789382146,-1.3659824448788316,-1.598258810500916,-0.27655703080065386,-1.940149330373523,-0.6524602951830922,1.9622881086264485,3.86913834644105,-1.68434136739227,-1.4505811820554049,3.268893573999368,4.312190863920115,3.788628779739673,0.8737263315372984,0.9779272841209434
201409,4.786346806214933,-3.8854253269122005,-4.189701993314855,-4.628587708244752,-4.3589146896373725,1.604001818368137,-2.0792838559647104,-2.66604334601609,-2.863571906593108,-4.747869374210379,-3.705624221149983,-3.3254273165037214,-3.7765746220413576,-2.8752049953672736,-4.7618397697670645,-2.144094385772397,-6.218307242484048,-3.624035679468397,-2.831256185680064,-3.071128199948508,-5.012730422742907,-4.6885498696832215,-3.861506953076213,-5.779915244094002,-8.617045911466882
201410,-1.7370822534197259,-6.478891053620785,-6.562066652155809,-5.794929599980112,-9.01181077204565,-4.990626774517714,-7.619173835954489,-4.4971442787152975,-6.674982783874268,-7.153309458528182,-6.9330666402564205,-5.430536942175853,-5.808373431140162,-6.054477207026064,-7.713568590889741,-6.531894464086379,-6.011267017137449,-4.402689438119243,-3.841147259994061,-2.9600611626342004,2.5800449518353084,-0.05177386655733637,2.0559063269430484,0.14818813839733283,2.3871464151648336
201411,-1.5598711005164876,2.741326060172707,1.2172094731034484,-2.2586412440664128,-0.8689196519255895,-2.506417694065401,0.5343108605286016,1.285823137258781,0.17184298577145385,-1.7891686455121696,1.9730007325589685,-0.34998945119816355,-1.30998455124948,0.2858497540476804,-0.25888229246995825,1.9861188265915195,2.424937286278376,2.541056192877156,-0.13730688888824671,-1.5320096449514047,5.320531511711413,3.1641160760928106,-0.519019153146396,-0.8302351513601791,1.6687091659347817
201412,8.396813114484573,8.523574382035857,5.779183415016225,8.5153138827783,8.045834573151302,5.112866468585164,6.279374197527897,4.122763688259895,5.8694829803093365,6.0231004519111675,7.171333591768181,4.7603168926161805,7.473771418654264,7.7181701796781255,6.256247547908928,4.3341938410890215,4.772512177338105,5.35993599174698,6.291189365041357,4.61264729302845,1.339382674838593,2.434094729176402,-2.571644682388604,2.9785484872078496,3.996564469598261
201501,-5.924957704112953,0.9716595490921608,1.8261321202315304,0.7369282932826643,0.29980559109973715,10.329619361644415,0.013650196227563076,0.17143265857755577,-0.5206722424526308,-1.533596129021109,-0.9135557315100893,1.121003125766611,2.567365789725307,-0.024823176034028064,-0.23068913391438464,3.012289828446162,2.6412492814151998,-0.06917311701977365,0.6245436918239322,-0.5701211971081508,0.928596354282416,3.5163471141901885,-0.6574347337608925,0.4760939875761497,-0.6340414553347844
201502,-3.156832893372301,0.7179926629755313,0.3773899754809506,0.0975052323352785,-0.6404176076668243,1.6816942831013826,1.0975956711838406,0.5271466830105421,1.2176332708935993,-0.5547509693304536,0.6220281197193182,1.708650286247002,2.043902384212789,0.1120052051096333,0.7829093642418918,3.243773566842267,3.1251691360856846,2.2538433496872776,-0.6866762333584066,0.11472022943913572,4.081527591451666,2.762742016703406,2.788507156822809,1.5852887472038808,1.7303150357709598
201503,0.5199806056527592,1.5729801628727988,0.5259569632204627,-0.32467539919002336,-1.3125184846614726,-0.3083375821271552,1.5493489442263466,4.076681170787661,1.1840624300128526,0.3372953519728151,6.617542784850352,1.6099208297872338,1.4721522678090602,0.24545625186324935,-2.1191264492072444,4.717743243705497,1.8036378659956924,1.3774932459649896,2.1101770172489878,-0.6309456947936469,-1.0802712443878253,0.16493525351038874,1.5527910352509944,-0.6397481378197428,-1.4638693211098577
201504,-1.4636709234775644,1.185205139909133,2.030323463045802,5.4267828403666805,-0.3223949906892283,2.1504780415430265,-0.1405013273366341,0.6236566873860272,-0.08005245011261852,1.0269308564963942,0.5653718616859184,2.993571684955677,1.1478863712846095,1.6602403811689,-0.6728322536707476,4.977102548707559,-1.4395588770779146,1.0067258464696696,1.8786614620486288,0.8130516376096242,2.343632079743222,6.316945810416552,1.5463617895054709,5.214401195044388,-0.6223484777560874
201505,-1.32980954092109,-5.987570793343314,-4.227557038114635,-7.3386599666103045,-8.918427189988622,-4.116174144668872,-5.819135046658693,-4.705712549634839,-6.455407685717782,-8.308734228617983,-4.47087021572479,-3.6935701827940886,-5.98996364123316,-4.870960774629913,-8.383795337716677,0.9733077662844217,-0.8170343920226714,-2.845674089639857,-4.366981830217176,-4.7224535278103446,-0.08351293224206012,0.6245005324526107,-2.7893242045805584,-1.4251421135483393,-4.174679378141334
201506,3.332591816870944,-5.0359501275055525,-7.07329356907139,-5.103651247007183,-9.2586172362976,-4.276956609544469,-5.262175942899365,-5.19209375587541,-6.02094952670197,-9.24724380463339,-3.8763852537153722,-4.351653270461704,-5.291647373761589,-9.256029217476984,-9.640656744056942,-0.6251680317663451,-4.120241494265528,-3.465195865481056,-5.939021952291836,-5.662026496254287,-0.4466247164263057,-1.5110269804696712,-3.33910836870934,-5.753941857737527,-13.882104061276705
201507,-6.502416311424241,-5.834814262517634,-10.841417158722303,-7.783338988237981,-12.195269587831206,-5.283044910543531,-9.40263117219717,-9.035956628912462,-8.521834128933676,-11.319893812910642,-3.3356344447315722,-8.52435092242574,-9.808103635237927,-7.188739966516717,-9.560472321696508,-7.649708274562342,-6.8587533756923875,-8.848230261408272,-11.817836008810735,-8.700521750851154,-2.3657205966756303,-4.6038618069624455,-3.832492382476151,-5.575609671955561,-14.352802406601695
201508,-4.8819959686774945,-6.929080383074954,-10.518800264148451,-6.076424682819022,-7.313218332552145,0.27679641578579506,-7.71717638477715,-7.2232601545242305,-5.683781022079183,-9.425505983335338,-3.077234526072117,-4.788518674254642,-5.474162554919134,-7.055558583388705,-10.879364056881577,-4.9073308211308575,-6.189485902486628,-3.261889684783718,-6.8074701865755545,-7.31305041052573,-3.0850578627577816,-3.965055297719107,-6.26506768642842,-5.582608266440508,-5.061291453446476
201509,11.864042924385059,8.695352402073732,12.065135782172375,6.50415850742431,5.063232025632745,10.26495695026455,8.188804103815007,6.491300212041257,4.146118353106189,7.155458629813642,13.107054569888957,8.31782973407243,8.134189864769723,6.9251928408059324,5.775776744913928,7.4576505208998976,8.646249973799389,7.126897342413986,5.6673580395453325,3.2035418119215904,1.0562180113887225,-1.2966223239381942,-3.491238964739462,-0.9686088895217614,2.118267751944003
201510,13.945185881817148,7.28897565642495,7.0228233774865885,5.229531886065278,4.370396654515998,10.554915302587787,7.057554444078171,8.842029602617677,6.271190934217266,7.618168041562004,5.69124076631552,7.917009388126642,6.88578089860515,8.519149816312012,8.325690276512981,8.338697860478343,10.682675069686711,6.310403745244866,6.443989576411961,6.199092067440169,3.506476667296659,4.411930217025569,5.402736753076952,6.533642176981062,4.669495379013716
201511,3.534519470720721,-1.9772924470277087,-1.7979637957843815,-5.339347818742345,-5.71363113429433,4.344987618980221,0.766039355205227,-3.3386769134056267,-4.948322992376934,-5.698029446435258,6.981746361174306,-0.10754858097096534,-0.5460406129058759,-3.429187389971578,-7.1871644224267195,2.1899916353755566,0.3236160638133388,-1.1970432811890204,-4.466896243663035,-5.4801601274827645,-0.2851712736730769,-2.609963777199797,-6.150222208792787,-6.012189165160051,-6.635619886833378
201512,-5.800891006793065,0.14499861714387013,-0.22726450992479327,-0.10148052546570467,2.5193491601022084,-1.7283560519017434,-0.38455634161247076,1.1133391419408374,1.4387938843222712,4.045614066970314,-0.4762911267824793,0.7953164095565747,2.2619268980871023,0.9628339775344601,3.670174167465334,1.0222694251803666,-0.9742209074268201,0.9654895888787602,1.440753066587297,2.258270695708021,1.5543681962858924,-1.6236193090139002,-0.2331085727497749,-0.8067476427396234,1.0396558966323408
201601,-0.14376230956733707,-2.43226887434865,-3.125802480046397,-4.486113577793308,-3.82466692669805,-2.7491645291213476,-2.767278221841684,-1.006259365529567,-2.0491152363290683,-4.617526061046114,-1.7833408921138656,0.126784962448912,-2.326125825619354,-2.784149641060143,-5.402838786955338,0.3294928767824764,-1.4304793437100904,-2.322726446323558,-2.14258458268912,-5.089402086782643,0.0976681648390739,-2.8211645211865974,-4.6550563061016845,-1.412249468212232,-5.810121529884605
201602,3.8638116377706675,5.457942870165842,5.3553946353381505,4.462053217121295,3.038813868507294,3.9630481271904925,5.294843980057891,3.063975194111221,4.929447850342884,3.459132389115715,5.519354125719819,6.141080759854114,4.5740436640807784,5.874117874315914,4.177236144452076,3.990581988319067,4.236917416571169,5.5620026426613505,4.547102755135263,3.699040520207466,3.309357583849105,5.082327566590731,2.4316295090438094,2.6756961350680095,2.660159015199394
201603,-2.524762339615963,7.4118620380037585,1.491211552305643,3.5613015281072427,1.7999130263332792,8.732710259902866,3.1153153460945835,1.0053467931561841,3.107609677852124,0.6734015110719807,3.3005609927501625,0.8665428973263574,1.5117953180572834,6.707011267715475,1.3813148343323158,1.877877873849994,1.9891409636832513,3.2376672437443457,4.542895055098528,1.6316204607943485,5.323779835789656,5.51442530063896,3.1130015227311567,3.6125682290768864,5.143742586077886
201604,-3.3406705093451277,-3.4085108396085153,-1.9259614155468727,-3.0118330689172463,-3.536679218808683,-2.609953038583897,-3.275128176499268,-4.637098099963585,-2.4948278192586986,-5.0325269296144635,-1.0593191883704673,-4.664643077606072,-4.836219372527537,-3.697205941904836,-5.17677555267559,-3.0833879676037754,-3.319473190893564,-0.24745991870219333,-2.2918111884578476,-4.630385585147744,-3.6963678468706127,-3.0519910026807224,-4.390921818043828,-2.8679986965632556,-5.38345050715923
201605,-1.9048611671785873,-0.3707262742303307,1.1185823579988177,-1.853353353392396,-3.9635325177261977,3.6348658117637243,0.9171787566095809,-0.6683577282258477,-2.202687111148737,-0.8475786747645693,1.0964214543908144,2.112629910357246,0.702127642456022,-0.8059021698613118,-2.3748985843865373,3.0894149535586224,2.2900357089718173,0.6955415371527928,-0.9649281281839794,-3.4603140200741245,3.442531248925845,1.2811234898689356,1.5829776807515987,0.1293620128824477,-2.2404780020243042
201606,9.249946733893557,4.705897964740013,1.7311672789380637,1.2867503683411692,1.8130905358219853,1.4366798563499834,1.9128303644395899,1.9666627882747163,1.0269680774780678,-0.41390712206608593,0.698732484346978,0.7946934256576419,1.591512392730276,-0.16089721378228272,1.2529598628273437,1.0647924847575556,2.179627826483099,2.4704577652479385,2.79809743395741,2.1203002865602842,4.651179532798113,2.2806080985538393,2.0390436411218107,1.3802845054252748,3.160937133109052
201607,8.83988002511511,4.2570230640548266,-0.30181591756310566,5.67797513657375,6.690044250735209,0.5537082117557767,5.087869898997047,2.9317712283891173,2.674745122188645,4.043574780694794,2.4978230444271676,3.7035367319588173,3.257568778828962,6.386324208568618,3.680171672976913,7.507834397729464,5.296425809244409,1.8471114165154554,7.548029290657729,3.529887330819473,6.282832575910788,5.544376840270821,5.657620133755989,4.408884879100104,6.613456448526014
201608,9.566610184849582,0.853154609929078,0.7611025746008047,2.3327079974974443,2.33096180533726,7.12122681632119,0.7294378613172031,7.708893973367552,3.468104299062709,0.431590102245876,1.6566445694018128,1.6615303535181214,2.4832380060220816,2.0308107588766444,0.8165622714578291,6.4613483160665615,2.1096309944045144,6.23348011816905,3.3378930706548395,-1.0315944467797897,2.3324464458051697,1.2690183924780156,3.6431776865558474,-1.168440446731918,-0.8929967367633399
201609,-1.7784699437985987,1.5378644231904595,1.7966967009821833,0.13982020520427718,1.9476101842156928,1.453749931034483,1.002789030261348,0.48075671050729896,0.997135395451387,0.8908823420741492,4.302348631573258,0.7794941501382311,1.039462118285254,0.00874380160446301,-0.2196578295272153,-0.8991824210849101,1.5135176910888395,-0.13837699426261188,0.588196205391098,2.021825691971374,2.190593687426556,2.5444012064467505,1.707713249512308,0.7871969478675681,-0.7786752154556924
201610,-0.7975404366571877,-1.2303767995350117,-1.7371931363862296,-1.816592214015119,-3.821139477159493,-3.517253222573675,-1.466285275954695,-2.4410589544688026,0.2952151991440221,-3.0971464489693257,-3.297544091689866,-3.2110900481390807,-2.896133167446116,-1.9358857712582294,-1.9316488715460873,-2.9481831259263043,-1.9469253619030087,0.5814636485216615,-1.1496841196029395,-2.4398652826100546,1.818145568871815,5.552049233741066,0.6964899498651884,-0.37576304328068183,2.1409100519306032
201611,-1.2794145146697686,-1.111928166995732,-2.1675604158110877,-0.7673883090339285,-0.925930749513117,2.8314367983040403,-0.7287189062995231,2.400600632849771,0.7815392692440808,0.7807782422947819,-0.9529812162658938,0.20278050469234127,0.47209488784764575,2.780071508564692,1.2778421907084188,-0.9851309482177326,5.0113268265487525,0.09434771419848288,2.5186570267178974,3.6724934476962705,-1.5682922465359135,-2.4737421168901563,4.839485798175428,3.561008293130604,-0.2181947387252005
201612,12.586963376653786,5.605914554429418,2.9856969039706143,0.47737474515673056,1.0490196748847798,2.36820518148808,2.1475106536431188,1.4866916180716754,1.7792809978491821,0.018920719596723305,2.6683779925902043,3.307363343047461,1.9747897422992835,0.9379653072518584,0.36072018594823035,3.821166169856878,2.5274575812757507,1.6217457161796272,0.394493999417419,-0.4422113349372465,-0.35277758650247554,0.5156010888275904,0.718720818606543,-0.30076260727273396,0.7124325650649043
201701,0.3832625056399459,-0.49310404869966123,0.952259247459267,4.874422731667523,2.3032618088842005,2.0376182333437245,2.1402045675476105,1.1855360824434173,1.6097771455068812,0.9747548615140614,3.0760202745743483,1.1397523219552912,5.297700071361692,1.3930958519218406,1.4964850597909927,2.9503293486552957,2.7369144004530828,1.1225129197779151,5.093118957731097,3.453289468817732,2.5399453986775384,2.2497189241613156,1.8770227196092109,3.5918667011220644,3.573813038535437
201702,15.173296567014734,5.103624647981047,6.5109752461960495,5.350678844589098,5.93725749136127,9.513288085941985,6.764073853471718,7.536930676666725,7.204272053175562,8.118906177682112,5.31552963802354,3.7163643104087716,5.864274618912791,6.433391251185697,7.111604624072124,6.810794470224821,5.276987197645945,6.566992034476654,6.833079773721537,7.305938653558493,1.9898279436027067,4.2060895445564634,4.3671569272265645,1.8082025263336328,3.4416423577086657
201703,35.82900422889044,3.274226357976861,0.7521768319308622,1.1770291615915551,-2.2818605339225995,3.078205170189541,0.8585991238802402,6.279287861868806,-1.3076985375244965,-0.5349341252925447,10.328915189426471,2.4193360449683166,2.783913651499521,-0.3692169976567077,-1.1435143763160058,0.9319925027176719,-0.3119429938763697,0.08679508684046518,-0.3319497495840773,-1.536548308952642,1.024156695640848,0.8818255477863616,1.6815815739030193,0.9577657094798863,-0.16814583853853562
201704,7.615341726618705,-2.614964286718992,1.0934224790174505,-2.0201741641891506,-4.082588477155547,9.974191967256058,-1.0591159832889727,0.6651556095905906,-2.676999502898945,-4.631647020458671,1.5987671911489696,1.047351126435976,-0.6615994815121602,-1.4379706118496267,-2.7461670504977014,-0.9046525237798425,0.21105190395518045,-0.41906919164306766,-2.309056663321845,-3.92042841791091,2.247125332262488,2.7153230276425315,-1.142782029311564,-3.5231840514250528,-0.07768728960649193
201705,-4.721712719923918,4.03066610125551,1.7500618760285247,-2.7766483390590424,-1.7398169698044084,6.181926871914592,0.22421243808049532,-1.1458445474470913,-0.6128077048300229,-0.8794602060435321,3.8030764989172234,0.6786828095646308,2.4697650229659915,-1.2780310426593595,-3.819422448793499,4.03019564162172,0.7794149264589745,-0.2781390449301671,-0.2698352795954394,-0.4606692106746987,3.5991516667149,2.1040303113448267,0.17184268130192415,0.9280179048905357,-1.2717331868673563
201706,10.693061277784526,2.6319304759009694,0.4561223370573071,0.21166170330124934,1.2356838424821002,4.066443951158005,0.9229184251076367,3.1639991385498925,2.440566207720405,1.2303941472051598,1.9499052087128261,1.9402144003146784,1.7684217688087969,1.17686484337802,2.5164983972671844,3.4710379796604474,2.897009216678895,2.2657820810696254,2.9127835685836314,0.646977393654607,4.378845894391622,8.108283427079407,3.423279755088259,6.104738487662242,4.910412199107723
201707,5.306567263560501,-0.09752935138612709,3.802060560344828,0.6550635037464357,-0.2867245147432581,5.109873927486146,1.0624288827307362,0.932268177857509,-0.45840328533577124,-0.02805361876975898,5.020214865925712,4.337299239345865,0.0788690144853296,-0.17271694432602944,-1.0870105865177182,4.801035057065019,5.522259090686993,-0.5151969919370436,1.7424688843997886,0.0971436010068958,3.0245131908790017,3.5722473991717734,1.401397846814783,1.547317470378731,0.12661655156678786
201708,6.511695602887656,5.706502918929402,2.890193159387628,6.444121501353425,2.1863437642302372,11.511390328578246,4.668966632465353,3.5566462995855535,-0.12579338245153457,2.912435037623691,6.891830737943318,4.227166067203641,2.4890208962430216,0.3826439001415049,5.354000492551222,2.4954431973596733,4.262783574727363,6.192902294664163,3.4454974322367415,4.268617073309657,3.1039422473455143,2.4015363368146585,3.2833414653972754,3.416951333815121,1.6220495013082759
201709,14.541259241982507,-0.819970843959433,2.4521893138286677,-0.2361320352042297,-0.1239460415434242,2.258268965833464,3.3346577889008064,2.2750305491829317,-0.6138244173899384,-0.2904272165182369,4.99306695600671,0.6999258641372783,0.34316375998502563,0.2733313931621296,-2.071071144135487,1.7425407490570832,-1.9667656095412647,0.7068920344442507,0.5335594982333619,-2.0543508514276203,-0.11463251945674251,-3.64040566565447,-3.500034404385098,-2.4371808036049947,-1.083634862954333
201710,3.0430144141252007,1.786006512930683,0.2734262486268766,1.383861238410389,0.4967598583287711,8.35857386681004,1.8594656274938286,1.087342044844465,2.641447492379038,0.5402223840434321,4.381158723422261,1.995232877655031,2.5095272928734085,1.6717504188924652,3.526245130508333,6.30684673691706,3.981812201716935,2.4545963589251603,1.1166790702171072,1.499085464204019,7.05686756425993,3.2170465188860486,0.6182164264179599,2.416598687851372,1.5547738324404048
201711,3.0485537212139704,-1.2201314462657704,-0.2263430290198451,0.48164393977206577,-0.727734238623034,-1.1405864766710907,-0.9296338584303704,3.259828941892108,2.052211298547802,-0.28819157183715705,3.0051888454516344,0.837644458715062,-0.8300766298901981,0.8074249975564669,-2.3831458773386616,2.146712160685684,4.8901994073332276,3.8925397356936404,-0.5368685328185331,2.5491118937348602,-3.093324185881463,-2.076191546680622,-4.820702815633888,1.3288683114485753,1.805659625034118
201712,6.426318833965418,0.690252558653728,0.6489036563226388,0.20183318355899993,0.8789346772331142,1.9636940938938323,3.7984904109495248,1.2639005126850413,1.9334874536160251,0.7489488774187576,1.9655732013983918,-2.007825253681451,1.6626779421227347,0.3400007156492826,2.7598882258327566,-0.0536029030655387,2.8828170688831007,1.0144305794817803,0.5650120191171315,1.842226207940218,1.1547886672479963,1.9912905542804415,0.9557503502895967,2.7642197594939937,-0.6191329808075692
201801,-1.5223545822971347,5.211693083144316,-0.2095182678884634,1.2344068431341042,1.9282568452703108,6.830268236544886,-0.1968441220128744,2.150939388509846,1.3357285354823125,0.5122496483575181,6.533729874406463,3.147698043487099,0.5660399290876149,0.7975498665778493,0.09070093746470421,8.055717630828344,1.823321779586664,0.847494226403817,1.680616311305504,-0.27696232100114476,8.14802750034179,3.496001341125084,0.5944252220380697,3.6717598135033747,3.506484064279884
201802,1.2096023817399928,-1.6410294019435765,-0.608368721913695,-2.26221281626127,-2.4479385275471963,0.1384847265181473,-0.09729040090435638,-1.652876250485856,-2.788101620836375,-3.3925343569180795,-0.9398916835913587,-1.5303948335541047,-1.3173221967475097,-1.6727731616979555,-3.9486738190582833,-0.4540751157651842,-1.4675412136662964,-2.4871687607559485,-1.651782919002082,-1.8606774859573272,-3.4260621625910432,0.14477965163893908,-3.291995638023867,-1.9765173711539923,-3.1773133356850756
201803,2.572835657142857,3.7983528931190675,1.7703671424404477,0.49567807092987964,1.240033749421564,12.733820848313526,5.216994368959331,3.618125468516957,2.180446510750376,-0.9095114710058718,8.91366290978281,1.6815388590971372,3.2693266911521506,2.1722715836269892,-1.1340368879413856,8.891231745525712,8.995194303039066,-0.3231955606404366,-0.9709335118850209,-1.9956944633072142,1.443478071985244,2.5054084022066654,0.3411340438547423,-0.8025337340986872,1.5154905784031192
201804,1.406972349790529,-1.761534970030125,-2.7818941200471485,-4.27997078437772,-3.400228791273328,-8.14250808041917,-2.8940970399990094,-1.64689055090963,-2.1672126694796483,-1.6406922615058341,-1.9905949180477978,-1.7841132773611204,-2.0689573012234623,-0.16533154267887082,-3.015929853624332,-2.8142398084494884,-0.4332272848340927,-2.9547133485999746,-3.423761386258311,-0.18336589560137956,-2.91626676188856,-1.86736274865208,-1.7612346460398791,2.1096084112155196,-1.08515502530111
201805,-2.9748782791018633,0.09399619982158784,-0.6110019904729503,1.2085818114091105,0.8829859976621861,3.9745399914784834,2.0859070711439953,0.9537444314227832,0.045096946479262046,1.966472946977402,4.494812830696967,3.674584849920522,2.734876578736089,2.3717457159626845,1.2115861828641272,10.919998119863724,4.906445004832731,4.600746450473293,9.697273081860374,-0.0013478709344066145,4.515807485673655,1.4380985292982351,2.480543808104824,0.40534182898430227,2.3234632597155196
201806,3.4322613606498624,2.8592716801207434,2.5746316995594536,2.5195933199085125,-1.2800637042578555,14.836248880426954,0.638501608331685,0.24737648847846183,-1.1513360851854235,-0.2781690771672481,6.276118094967137,1.1005600595162455,-1.374959740234432,-0.35191305259340183,-1.0929365330879277,1.905511458259281,0.8166418366018634,1.5497705720523565,-2.024650285499409,-0.5466169187239348,2.2370347417448757,0.9795994893517161,-1.0674806091791091,0.6402716686837775,-1.6330095734385661
201807,-4.010730191972078,-1.8243120512004698,-1.8547192564573651,-2.191894830643618,-2.565834597864237,3.42250028690406,-0.33522859463744953,-1.8136095275493929,-1.5731037178127107,-1.4645719356055484,2.0435780779342805,1.0853962811240305,0.03419773285056021,0.7763719221339528,0.16956765309395982,1.5048444865060902,0.5652532495791951,1.8459076608604084,1.823097629553871,1.9402438919330496,8.267333951936466,3.83390981456226,2.9895415131955847,3.3174636739490166,5.601409247823942
201808,-3.050493462796985,0.7529988970851537,-2.5774705474860333,-0.6278180274231102,-3.770041448158065,-4.00151771697153,-3.325996527839325,-0.7687447742401298,-0.36166515457167625,-1.7521321780543075,-1.8608263401008915,-0.03634747132214785,0.22754159453488587,-0.8857181475224145,0.7505999723140733,-1.5402067503924646,-2.1357008455596325,0.5031338890192807,-1.4790064320032053,0.8107849681165928,2.351726879578498,1.742683738838998,-0.24331121961099333,1.983047379368445,-1.0258274197830954
201809,6.336821552787369,-2.0507013736421635,-4.1706819817416,-2.1936653314073,-3.7388200581986246,-0.5187852141972645,-6.3054972171799974,1.529147232805381,-1.7044121631449027,-1.93871267644342,-5.96777331897174,-0.825593841082931,-2.771792335703139,-1.9462619508634589,-1.9360032006007597,-4.743047417097175,-4.039488398299432,-2.6015929228795347,0.9531511527259081,-1.516706493486531,1.8473429598347086,0.021383235108037673,-0.10186523597414723,-0.48310146740354504,-2.164660323155941
201810,-8.871721409944367,-15.915019207994074,-15.678770935760172,-14.064083432786823,-16.13947036570635,-8.317223192041155,-11.545300104896288,-12.86429702097428,-15.41420757656023,-14.858879903418218,-14.687377569788552,-11.822535641186668,-12.122085563133444,-13.274902633072006,-13.718803132448526,-10.664605174280643,-13.60045913642869,-12.821489769545739,-12.858401342364042,-12.827451232339145,-9.58069006568465,-11.070353685744982,-7.1097269813997395,-13.109501602032216,-14.632054866842987
201811,9.442371368814525,6.162564087526151,7.538659233338337,7.074229495117006,9.236614566025793,17.326249369730363,11.096683848261666,8.202749589732475,8.037383460497836,7.499330422828415,10.473504617607865,6.726532214092706,7.01964636355469,9.129251027011746,6.53475045467533,13.268706245699674,14.019808905555381,3.241347378140494,10.055776934218137,6.618754477188231,-0.4099710118409786,-0.9560683910713241,2.62212468122249,-0.6425509639103448,2.6592683421852232
201812,7.325348922872341,-2.589999387703345,1.0984864954136158,-1.7827181562505263,-2.9147787145810957,16.74634447891147,0.4359202642768963,-0.9678104756407901,-1.0010954123560056,-1.7552795752391843,4.167960763411945,-1.4983329858137868,-1.4892950741593836,-0.23736365322492659,-2.185231623989971,0.15163559674856944,-0.3766576514447542,-1.0583386661422474,-2.2673131094729997,-2.210768805051378,-0.7024854899157718,-0.1411505525312696,-2.175829097899299,-2.8167434197530588,-3.4077697070609223
201901,-0.894589608481159,2.2986785963827487,1.4457800735422872,1.769143120873985,0.47506397205923456,4.385075215270669,2.228849243733253,2.893431311800794,0.8079158452269894,2.306364564582059,4.439288967779295,4.398998892267031,3.8100595016661623,2.6213799013539747,-0.4533763876285541,6.659941500503378,5.952810088508122,3.0384060479887407,3.0471798534596912,2.7817775943053475,1.8051003942038046,3.314747012859365,4.24161247856672,0.7415285400954752,1.6201365346651995
201902,6.592906280237336,5.06293838898374,3.8322741176035096,4.7381471766679075,3.3182579996292167,2.897271231885439,3.853032003479752,6.613294568654734,3.1504848007390915,4.583660255231196,7.804763216906819,4.884260838497398,6.13039760566138,3.8336773296452886,3.5032025406162783,5.43945448921324,3.9238074904599105,5.564513255614347,4.111980986411026,3.1312450875744027,7.21982150018901,2.6952301141972743,2.912499121090449,2.8185190518802,1.893485136332118
201903,9.780561906748721,2.356426042183947,1.9103652850923056,1.3969292502873922,-0.8659479540881877,11.976637136178976,2.1905012293119044,3.8680944997565265,2.7299315467201413,0.0035906117131312624,4.7634988310913435,4.125369822572864,1.2124778264000131,1.257783598709749,-0.7336696992033721,5.468238732293463,4.287166804865445,0.4285323189792054,3.0745292617631614,0.7134245576127853,3.660159387968806,3.2143084497402397,1.4735244709717237,1.4728541382067686,1.9249032623161697
