,日期,價平買權次週每日結算價,價平買權近週每日結算價,價平賣權次週每日結算價,價平賣權近週每日結算價,做空價平賣權近週報酬(點數),做空價平賣權近週報酬(金額),策略累積資金(金額),策略每日報酬率,策略累積報酬率,每個時點最大策略累積資金(金額),Drawdown
536,2022-03-21,,625.0,,5.7,19.3,1930.0,1262520.0,0.001531029121284444,0.26251999999999964,1318940.0,-0.05642
537,2022-03-22,,655.0,,1.0,4.7,470.0,1262990.0,0.00037227133035511173,0.2629899999999996,1318940.0,-0.05595
538,2022-03-23,147.0,805.0,123.0,0.1,0.9,90.0,1263080.0,7.125947157149426e-05,0.26307999999999976,1318940.0,-0.05586
539,2022-03-24,,117.0,,125.0,-5.0,-500.0,1262580.0,-0.0003958577445609679,0.2625799999999996,1318940.0,-0.05636
540,2022-03-25,,80.0,,133.0,-8.0,-800.0,1261780.0,-0.0006336232159546151,0.2617799999999997,1318940.0,-0.05716
541,2022-03-28,,7.5,,251.0,-118.0,-11800.0,1249980.0,-0.009351867996005625,0.24997999999999965,1318940.0,-0.06896
542,2022-03-29,,6.3,,141.0,110.0,11000.0,1260980.0,0.008800140802252887,0.26097999999999977,1318940.0,-0.05796
543,2022-03-30,153.0,58.0,97.0,0.1,140.9,14090.0,1275070.0,0.011173848911164352,0.2750699999999997,1318940.0,-0.04387
544,2022-03-31,,95.0,,132.0,-38.0,-3800.0,1271270.0,-0.0029802285364725067,0.2712699999999997,1318940.0,-0.04767
545,2022-04-01,,39.5,,162.0,-30.0,-3000.0,1268270.0,-0.002359844879529893,0.2682699999999998,1318940.0,-0.05067
546,2022-04-06,154.0,0.1,133.0,188.0,-26.0,-2600.0,1265670.0,-0.002050036664117294,0.26566999999999985,1318940.0,-0.05327
547,2022-04-07,,26.0,,370.0,-240.0,-24000.0,1241670.0,-0.0189622887482519,0.24166999999999983,1318940.0,-0.07727
548,2022-04-08,,39.0,,224.0,146.0,14600.0,1256270.0,0.011758357695684118,0.25627,1318940.0,-0.06267
549,2022-04-11,,3.1,,442.0,-218.0,-21800.0,1234470.0,-0.017352957564854665,0.23446999999999996,1318940.0,-0.08447
550,2022-04-12,,0.7,,490.0,-48.0,-4800.0,1229670.0,-0.0038883083428515874,0.22967000000000004,1318940.0,-0.08927
551,2022-04-13,158.0,0.1,142.0,189.0,301.0,30100.0,1259770.0,0.02447811201379224,0.25977000000000006,1318940.0,-0.05917
552,2022-04-14,,139.0,,140.0,-1.0,-100.0,1259670.0,-7.937956928649736e-05,0.25967000000000007,1318940.0,-0.05927
553,2022-04-15,,18.0,,338.0,-198.0,-19800.0,1239870.0,-0.015718402438733903,0.23987000000000003,1318940.0,-0.07907
554,2022-04-18,,4.7,,420.0,-82.0,-8200.0,1231670.0,-0.006613596586738879,0.23167000000000004,1318940.0,-0.08727
555,2022-04-19,,1.2,,300.0,120.0,12000.0,1243670.0,0.009742869437430413,0.24367000000000005,1318940.0,-0.07527
556,2022-04-20,175.0,0.1,131.0,175.0,125.0,12500.0,1256170.0,0.010050897746186616,0.25617,1318940.0,-0.06277
557,2022-04-21,,184.0,,91.0,37.0,3700.0,1259870.0,0.0029454612034995886,0.25987000000000005,1318940.0,-0.05907
558,2022-04-22,,92.0,,127.0,-36.0,-3600.0,1256270.0,-0.00285743767214075,0.25627,1318940.0,-0.06267
559,2022-04-25,,4.2,,453.0,-326.0,-32600.0,1223670.0,-0.025949835624507478,0.22367000000000004,1318940.0,-0.09527
560,2022-04-26,,1.2,,435.0,18.0,1800.0,1225470.0,0.0014709848243399382,0.22547000000000006,1318940.0,-0.09347
561,2022-04-27,220.0,0.1,158.0,750.0,-315.0,-31500.0,1193970.0,-0.025704423608901128,0.19396999999999998,1318940.0,-0.12497
562,2022-04-28,,264.0,,111.0,44.0,4400.0,1198370.0,0.0036851847198839938,0.19836999999999994,1318940.0,-0.12057
563,2022-04-29,,386.0,,39.0,72.0,7200.0,1205570.0,0.006008161085474528,0.20557000000000003,1318940.0,-0.11337
564,2022-05-03,,267.0,,16.0,23.0,2300.0,1207870.0,0.0019078112428145833,0.20787,1318940.0,-0.11107
565,2022-05-04,196.0,291.0,161.0,0.1,15.9,1590.0,1209460.0,0.0013163668275559814,0.20945999999999998,1318940.0,-0.10948
566,2022-05-05,,261.0,,56.0,102.0,10200.0,1219660.0,0.0084335157839035,0.21965999999999997,1318940.0,-0.09928
567,2022-05-06,,74.0,,201.0,-145.0,-14500.0,1205160.0,-0.01188855910663622,0.20516,1318940.0,-0.11378
568,2022-05-09,,4.3,,456.0,-255.0,-25500.0,1179660.0,-0.021159016230210104,0.17965999999999993,1318940.0,-0.13928
569,2022-05-10,,1.4,,435.0,21.0,2100.0,1181760.0,0.0017801739484257784,0.18175999999999992,1318940.0,-0.13718
570,2022-05-11,193.0,0.2,184.0,473.0,-38.0,-3800.0,1177960.0,-0.0032155429190360296,0.1779599999999999,1318940.0,-0.14098
571,2022-05-12,,46.5,,418.0,-237.0,-23700.0,1154260.0,-0.02011952867669531,0.15425999999999984,1318940.0,-0.16468
572,2022-05-13,,71.0,,222.0,196.0,19600.0,1173860.0,0.016980576299967076,0.1738599999999999,1318940.0,-0.14508
573,2022-05-16,,64.0,,141.0,81.0,8100.0,1181960.0,0.0069003117918662316,0.1819599999999999,1318940.0,-0.13698
574,2022-05-17,,106.0,,29.0,112.0,11200.0,1193160.0,0.009475785982605123,0.19315999999999978,1318940.0,-0.12578
575,2022-05-18,205.0,301.0,123.0,0.1,28.9,2890.0,1196050.0,0.002422139528646561,0.1960499999999996,1318940.0,-0.12289
576,2022-05-19,,75.0,,272.0,-152.0,-15200.0,1180850.0,-0.012708498808578272,0.1808499999999995,1318940.0,-0.13809
577,2022-05-20,,141.0,,121.0,151.0,15100.0,1195950.0,0.012787398907566638,0.19594999999999962,1318940.0,-0.12299
578,2022-05-23,,130.0,,100.0,21.0,2100.0,1198050.0,0.0017559262510975504,0.19804999999999984,1318940.0,-0.12089
579,2022-05-24,,10.0,,193.0,-93.0,-9300.0,1188750.0,-0.007762614248153277,0.18874999999999975,1318940.0,-0.13019
580,2022-05-25,184.0,5.0,140.0,0.2,192.8,19280.0,1208030.0,0.01621871713985268,0.20802999999999972,1318940.0,-0.11091
581,2022-05-26,,116.0,,184.0,-47.0,-4700.0,1203330.0,-0.0038906318551691355,0.2033299999999998,1318940.0,-0.11561
582,2022-05-27,,250.0,,44.5,139.5,13950.0,1217280.0,0.011592829897035806,0.21727999999999992,1318940.0,-0.10166
583,2022-05-30,,540.0,,3.2,41.3,4130.0,1221410.0,0.003392810199789764,0.2214100000000001,1318940.0,-0.09753
584,2022-05-31,,660.0,,1.1,2.1,210.0,1221620.0,0.0001719324387388088,0.22162000000000015,1318940.0,-0.09732
585,2022-06-01,164.0,665.0,134.0,0.1,1.0,100.0,1221720.0,8.185851574138425e-05,0.22172000000000014,1318940.0,-0.09722
586,2022-06-02,,114.0,,158.0,-27.0,-2700.0,1219020.0,-0.002209999017778186,0.21902000000000021,1318940.0,-0.09992
587,2022-06-06,,103.0,,74.0,84.0,8400.0,1227420.0,0.006890781119259781,0.22742000000000018,1318940.0,-0.09152
588,2022-06-07,,17.0,,129.0,-55.0,-5500.0,1221920.0,-0.004480943768229273,0.22192000000000012,1318940.0,-0.09702
589,2022-06-08,171.0,59.0,127.0,0.1,128.9,12890.0,1234810.0,0.010548972109467147,0.23481000000000019,1318940.0,-0.08413
590,2022-06-09,,123.0,,138.0,-14.0,-1400.0,1233410.0,-0.001133777666199709,0.23341000000000012,1318940.0,-0.08553
591,2022-06-10,,68.0,,195.0,-57.0,-5700.0,1227710.0,-0.004621334349486417,0.22771000000000008,1318940.0,-0.09123
592,2022-06-13,,2.8,,550.0,-355.0,-35500.0,1192210.0,-0.028915623396404744,0.19221,1318940.0,-0.12673
593,2022-06-14,,1.3,,550.0,0.0,0.0,1192210.0,0.0,0.19221,1318940.0,-0.12673
594,2022-06-15,495.0,0.2,75.0,540.0,10.0,1000.0,1193210.0,0.0008387784031336221,0.19320999999999988,1318940.0,-0.12573
595,2022-06-16,,367.0,,86.0,-14.0,-1400.0,1191810.0,-0.001173305620971954,0.19181000000000004,1318940.0,-0.12713
596,2022-06-17,,207.0,,123.0,-37.0,-3700.0,1188110.0,-0.003104521693894191,0.18811,1318940.0,-0.13083
597,2022-06-20,,65.0,,156.0,-33.0,-3300.0,1184810.0,-0.0027775205999444053,0.18481000000000014,1318940.0,-0.13413
598,2022-06-21,,227.0,,11.0,145.0,14500.0,1199310.0,0.012238249170753113,0.1993100000000001,1318940.0,-0.11963
599,2022-06-22,348.0,0.1,108.0,112.0,-101.0,-10100.0,1189210.0,-0.008421509034361452,0.1892100000000001,1318940.0,-0.12973
600,2022-06-23,,288.0,,120.0,-15.0,-1500.0,1187710.0,-0.0012613415628862645,0.18771000000000004,1318940.0,-0.13123
601,2022-06-24,,340.0,,60.0,60.0,6000.0,1193710.0,0.005051738218925461,0.19371000000000005,1318940.0,-0.12523
602,2022-06-27,,510.0,,6.5,53.5,5350.0,1199060.0,0.0044818255690242115,0.19906000000000001,1318940.0,-0.11988
603,2022-06-28,,425.0,,2.4,4.1,409.99999999999994,1199470.0,0.0003419345153703457,0.19947000000000004,1318940.0,-0.11947
604,2022-06-29,244.0,261.0,128.0,0.1,2.3,229.99999999999997,1199700.0,0.0001917513568492346,0.1997,1318940.0,-0.11924
605,2022-06-30,,74.0,,350.0,-225.0,-22500.0,1177200.0,-0.018754688672168007,0.17720000000000002,1318940.0,-0.14174
606,2022-07-01,,8.8,,735.0,-385.0,-38500.0,1138700.0,-0.032704723071695585,0.13870000000000005,1318940.0,-0.18024
607,2022-07-04,,2.4,,750.0,-15.0,-1500.0,1137200.0,-0.0013172916483709107,0.1372,1318940.0,-0.18174
608,2022-07-05,,1.0,,665.0,85.0,8500.0,1145700.0,0.007474498768906157,0.14570000000000016,1318940.0,-0.17324
609,2022-07-06,310.0,0.4,180.0,1050.0,-385.0,-38500.0,1107200.0,-0.033603910273195425,0.10720000000000018,1318940.0,-0.21174
610,2022-07-07,,490.0,,57.0,120.0,12000.0,1119200.0,0.010838150289017356,0.1192000000000002,1318940.0,-0.19974
611,2022-07-08,,600.0,,21.5,35.5,3550.0,1122750.0,0.003171908506075738,0.12275000000000014,1318940.0,-0.19619
612,2022-07-11,,525.0,,9.9,11.6,1160.0,1123910.0,0.0010331774660432558,0.12391000000000019,1318940.0,-0.19503
613,2022-07-12,,204.0,,38.0,-28.1,-2810.0,1121100.0,-0.002500200193965685,0.12110000000000021,1318940.0,-0.19784
614,2022-07-13,217.0,580.0,191.0,0.2,37.8,3779.9999999999995,1124880.0,0.0033716885202033087,0.1248800000000001,1318940.0,-0.19406
615,2022-07-14,,247.0,,114.0,74.0,7400.0,1132280.0,0.006578479482255872,0.13228000000000018,1318940.0,-0.18666
616,2022-07-15,,275.0,,51.0,63.0,6300.0,1138580.0,0.005563994771611291,0.13858000000000015,1318940.0,-0.18036
617,2022-07-18,,400.0,,8.0,43.0,4300.0,1142880.0,0.0037766340529430398,0.14288000000000012,1318940.0,-0.17606
618,2022-07-19,,432.0,,1.5,6.5,650.0,1143530.0,0.0005687386252275495,0.14353000000000016,1318940.0,-0.17541
619,2022-07-20,236.0,462.0,114.0,0.1,1.4,140.0,1143670.0,0.0001224279205618295,0.1436700000000002,1318940.0,-0.17527
620,2022-07-21,,304.0,,47.0,64.0,6400.0,1150070.0,0.005596019830895305,0.15007000000000015,1318940.0,-0.16887
621,2022-07-22,,296.0,,34.0,13.0,1300.0,1151370.0,0.0011303659777230912,0.15137000000000023,1318940.0,-0.16757
622,2022-07-25,,319.0,,13.5,20.5,2050.0,1153420.0,0.001780487593041391,0.15342000000000033,1318940.0,-0.16552
623,2022-07-26,,216.0,,8.4,5.1,509.99999999999994,1153930.0,0.0004421633056475027,0.15393000000000034,1318940.0,-0.16501
624,2022-07-27,215.0,286.0,115.0,0.1,8.3,830.0000000000001,1154760.0,0.0007192810655758386,0.15476000000000023,1318940.0,-0.16418
625,2022-07-28,,222.0,,78.0,34.0,3400.0,1158160.0,0.002944334753541833,0.1581600000000003,1318940.0,-0.16078
626,2022-07-29,,276.0,,30.0,48.0,4800.0,1162960.0,0.004144505077018801,0.16296000000000044,1318940.0,-0.15598
627,2022-08-01,,213.0,,28.5,1.5,150.0,1163110.0,0.00012898122033422332,0.1631100000000003,1318940.0,-0.15583
628,2022-08-02,,65.0,,119.0,-90.5,-9050.0,1154060.0,-0.007780863374917235,0.1540600000000003,1318940.0,-0.16488
629,2022-08-03,199.0,0.1,160.0,43.0,76.0,7600.0,1161660.0,0.006585446163977604,0.16166000000000036,1318940.0,-0.15728
630,2022-08-04,,170.0,,148.0,9.0,900.0,1162560.0,0.0007747533701771836,0.16256000000000048,1318940.0,-0.15638
631,2022-08-05,,405.0,,23.0,125.0,12500.0,1175060.0,0.01075213322323143,0.17506000000000044,1318940.0,-0.14388
632,2022-08-08,,349.0,,10.5,12.5,1250.0,1176310.0,0.0010637754667846,0.1763100000000004,1318940.0,-0.14263
633,2022-08-09,,390.0,,1.4,9.1,910.0,1177220.0,0.0007736055971641065,0.1772200000000006,1318940.0,-0.14172
634,2022-08-10,166.0,295.0,140.0,0.3,1.1,110.00000000000001,1177330.0,9.344047841519654e-05,0.17733000000000043,1318940.0,-0.14161
635,2022-08-11,,362.0,,23.0,114.0,11400.0,1188730.0,0.009682926622102572,0.1887300000000005,1318940.0,-0.13021
636,2022-08-12,,432.0,,8.1,14.9,1490.0,1190220.0,0.0012534385436557827,0.1902200000000005,1318940.0,-0.12872
637,2022-08-15,,540.0,,2.1,6.0,600.0,1190820.0,0.0005041084841457266,0.19082000000000043,1318940.0,-0.12812
638,2022-08-16,,580.0,,0.7,1.4,140.0,1190960.0,0.00011756604692569894,0.19096000000000046,1318940.0,-0.12798
639,2022-08-17,164.0,600.0,85.0,0.1,0.6,60.0,1191020.0,5.037952576070204e-05,0.1910200000000004,1318940.0,-0.12792
640,2022-08-18,,115.0,,99.0,-17.0,-1700.0,1189320.0,-0.0014273479874393757,0.18932000000000038,1318940.0,-0.12962
641,2022-08-19,,118.0,,64.0,35.0,3500.0,1192820.0,0.002942858103790469,0.19282000000000044,1318940.0,-0.12612
642,2022-08-22,,20.5,,143.0,-79.0,-7900.0,1184920.0,-0.0066229607149443925,0.18492000000000042,1318940.0,-0.13402
643,2022-08-23,,0.9,,270.0,-127.0,-12700.0,1172220.0,-0.010718023157681555,0.17222000000000048,1318940.0,-0.14672
644,2022-08-24,173.0,0.1,99.0,253.0,17.0,1700.0,1173920.0,0.0014502397160942593,0.17392000000000052,1318940.0,-0.14502
645,2022-08-25,,249.0,,37.5,58.5,5850.0,1179770.0,0.004983303802644112,0.17977000000000043,1318940.0,-0.13917
646,2022-08-26,,289.0,,20.0,17.5,1750.0,1181520.0,0.0014833399730456165,0.18152000000000035,1318940.0,-0.13742
647,2022-08-29,,33.0,,169.0,-149.0,-14900.0,1166620.0,-0.012610874128241578,0.16662000000000043,1318940.0,-0.15232
648,2022-08-30,,43.5,,52.0,117.0,11700.0,1178320.0,0.010028972587474927,0.17832000000000048,1318940.0,-0.14062
649,2022-08-31,192.0,78.0,119.0,0.2,51.8,5180.0,1183500.0,0.004396089347545651,0.18350000000000044,1318940.0,-0.13544
650,2022-09-01,,62.0,,287.0,-171.0,-17100.0,1166400.0,-0.01444866920152088,0.16640000000000055,1318940.0,-0.15254
651,2022-09-02,,20.0,,381.0,-94.0,-9400.0,1157000.0,-0.008058984910836786,0.15700000000000047,1318940.0,-0.16194
652,2022-09-05,,3.6,,356.0,25.0,2500.0,1159500.0,0.002160760587726962,0.15950000000000064,1318940.0,-0.15944
653,2022-09-06,,1.6,,333.0,23.0,2300.0,1161800.0,0.0019836136265631854,0.1618000000000006,1318940.0,-0.15714
654,2022-09-07,186.0,0.2,144.0,585.0,-252.0,-25200.0,1136600.0,-0.021690480289206393,0.1366000000000005,1318940.0,-0.18234
655,2022-09-08,,272.0,,50.0,91.0,9100.0,1145700.0,0.008006334682385985,0.14570000000000038,1318940.0,-0.17324
656,2022-09-12,,475.0,,3.2,46.8,4680.0,1150380.0,0.004084838963079429,0.1503800000000004,1318940.0,-0.16856
657,2022-09-13,,555.0,,0.7,2.5,250.0,1150630.0,0.00021731949442793663,0.15063000000000049,1318940.0,-0.16831
658,2022-09-14,179.0,316.0,151.0,0.1,0.6,60.0,1150690.0,5.214534646236224e-05,0.15069000000000043,1318940.0,-0.16825
659,2022-09-15,,189.0,,98.0,50.0,5000.0,1155690.0,0.004345218955583263,0.15569000000000055,1318940.0,-0.16325
660,2022-09-16,,86.0,,152.0,-54.0,-5400.0,1150290.0,-0.00467253329179973,0.15029000000000048,1318940.0,-0.16865
661,2022-09-19,,33.5,,165.0,-13.0,-1300.0,1148990.0,-0.001130149788314272,0.1489900000000004,1318940.0,-0.16995
662,2022-09-20,,56.0,,45.0,120.0,12000.0,1160990.0,0.010443955125806204,0.1609900000000004,1318940.0,-0.15795
663,2022-09-21,201.0,0.1,170.0,148.0,-103.0,-10300.0,1150690.0,-0.008871738774666404,0.15069000000000043,1318940.0,-0.16825
664,2022-09-22,,70.0,,212.0,-45.0,-4500.0,1146190.0,-0.0039106970600248925,0.1461900000000005,1318940.0,-0.17275
665,2022-09-23,,19.5,,281.0,-69.0,-6900.0,1139290.0,-0.006019944337326222,0.13929000000000058,1318940.0,-0.17965
666,2022-09-26,,1.9,,615.0,-334.0,-33400.0,1105890.0,-0.029316504138542476,0.10589000000000048,1318940.0,-0.21305
667,2022-09-27,,0.6,,570.0,45.0,4500.0,1110390.0,0.004069120798632753,0.11039000000000043,1318940.0,-0.20855
668,2022-09-28,197.0,0.2,175.0,900.0,-330.0,-33000.0,1077390.0,-0.02971928781779376,0.07739000000000051,1318940.0,-0.24155
669,2022-09-29,,172.0,,143.0,29.0,2900.0,1080290.0,0.002691690102933908,0.08029000000000042,1318940.0,-0.23865
670,2022-09-30,,101.0,,195.0,-52.0,-5200.0,1075090.0,-0.004813522294939365,0.07509000000000032,1318940.0,-0.24385
671,2022-10-03,,37.5,,224.0,-29.0,-2900.0,1072190.0,-0.0026974485856997577,0.07219000000000042,1318940.0,-0.24675
672,2022-10-04,,125.0,,29.5,194.5,19450.0,1091640.0,0.018140441526222073,0.09164000000000039,1318940.0,-0.2273
673,2022-10-05,145.0,322.0,130.0,0.1,29.4,2940.0,1094580.0,0.002693195558975514,0.09458000000000033,1318940.0,-0.22436
674,2022-10-06,,174.0,,93.0,34.0,3400.0,1097980.0,0.003106214255696349,0.0979800000000004,1318940.0,-0.22096
675,2022-10-07,,72.0,,178.0,-85.0,-8500.0,1089480.0,-0.0077414889160094535,0.08948000000000045,1318940.0,-0.22946
676,2022-10-11,,0.9,,690.0,-512.0,-51200.0,1038280.0,-0.0469948966479421,0.038280000000000536,1318940.0,-0.28066
677,2022-10-12,212.0,0.2,188.0,710.0,-20.0,-2000.0,1036280.0,-0.0019262626651770365,0.036280000000000534,1318940.0,-0.28266
678,2022-10-13,,113.0,,296.0,-111.0,-11100.0,1025180.0,-0.010711390743814442,0.025180000000000424,1318940.0,-0.29376
679,2022-10-14,,213.0,,95.0,201.0,20100.0,1045280.0,0.019606313037710432,0.04528000000000043,1318940.0,-0.27366
680,2022-10-17,,72.0,,146.0,-51.0,-5100.0,1040180.0,-0.0048790754630337885,0.04018000000000055,1318940.0,-0.27876
681,2022-10-18,,102.0,,52.0,94.0,9400.0,1049580.0,0.009036897460054982,0.049580000000000624,1318940.0,-0.26936
682,2022-10-19,195.0,0.1,168.0,51.0,1.0,100.0,1049680.0,9.527620572047368e-05,0.04968000000000061,1318940.0,-0.26926
683,2022-10-20,,137.0,,177.0,-12.0,-1200.0,1048480.0,-0.001143205548357562,0.048480000000000745,1318940.0,-0.27046
684,2022-10-21,,83.0,,214.0,-37.0,-3700.0,1044780.0,-0.0035289180528002007,0.04478000000000071,1318940.0,-0.27416
685,2022-10-24,,77.0,,141.0,73.0,7300.0,1052080.0,0.006987116904994428,0.05208000000000079,1318940.0,-0.26686
686,2022-10-25,,6.0,,270.0,-129.0,-12900.0,1039180.0,-0.012261424986693026,0.03918000000000088,1318940.0,-0.27976
687,2022-10-26,188.0,0.1,150.0,209.0,61.0,6100.0,1045280.0,0.005870012894782395,0.045280000000000875,1318940.0,-0.27366
688,2022-10-27,,316.0,,52.0,95.0,9500.0,1054780.0,0.009088473901729621,0.05478000000000072,1318940.0,-0.26416
689,2022-10-28,,165.0,,91.0,-39.0,-3900.0,1050880.0,-0.0036974534974117956,0.0508800000000007,1318940.0,-0.26806
690,2022-10-31,,260.0,,16.5,74.5,7450.0,1058330.0,0.007089296589525063,0.05833000000000088,1318940.0,-0.26061
691,2022-11-01,,340.0,,2.4,14.1,1410.0,1059740.0,0.0013322876607484435,0.05974000000000079,1318940.0,-0.2592
692,2022-11-02,187.0,386.0,141.0,0.2,2.2,220.00000000000003,1059960.0,0.00020759809009751606,0.05996000000000068,1318940.0,-0.25898
693,2022-11-03,,89.0,,171.0,-33.0,-3300.0,1056660.0,-0.0031133250311332628,0.0566600000000006,1318940.0,-0.26228
694,2022-11-04,,99.0,,111.0,60.0,6000.0,1062660.0,0.005678269263528435,0.0626600000000006,1318940.0,-0.25628
695,2022-11-07,,201.0,,18.5,92.5,9250.0,1071910.0,0.008704571546872986,0.07191000000000058,1318940.0,-0.24703
696,2022-11-08,,282.0,,2.9,15.6,1560.0,1073470.0,0.0014553460645017058,0.07347000000000059,1318940.0,-0.24547
697,2022-11-09,169.0,565.0,124.0,0.1,2.8,280.0,1073750.0,0.00026083635313511877,0.07375000000000065,1318940.0,-0.24519
698,2022-11-10,,109.0,,175.0,-54.0,-5400.0,1068350.0,-0.005029103608847452,0.0683500000000008,1318940.0,-0.25059
699,2022-11-11,,515.0,,9.2,165.8,16580.0,1084930.0,0.015519258669911551,0.08493000000000084,1318940.0,-0.23401
700,2022-11-14,,580.0,,2.7,6.5,650.0,1085580.0,0.00059911699372317,0.08558000000000088,1318940.0,-0.23336
701,2022-11-15,,980.0,,1.1,1.6,160.0,1085740.0,0.00014738665045421762,0.08574000000000104,1318940.0,-0.2332
702,2022-11-16,240.0,945.0,162.0,0.3,0.8,80.0,1085820.0,7.368246541528123e-05,0.08582000000000112,1318940.0,-0.23312
703,2022-11-17,,212.0,,111.0,48.0,4800.0,1090620.0,0.0044206222025751085,0.09062000000000126,1318940.0,-0.22832
704,2022-11-18,,163.0,,115.0,-4.0,-400.0,1090220.0,-0.0003667638590892919,0.0902200000000013,1318940.0,-0.22872
705,2022-11-21,,96.0,,84.0,31.0,3100.0,1093320.0,0.0028434627873272778,0.09332000000000118,1318940.0,-0.22562
706,2022-11-22,,112.0,,25.5,58.5,5850.0,1099170.0,0.00535067500823172,0.09917000000000109,1318940.0,-0.21977
707,2022-11-23,160.0,171.0,126.0,0.2,25.3,2530.0,1101700.0,0.002301736765013551,0.10170000000000101,1318940.0,-0.21724
708,2022-11-24,,259.0,,47.0,76.0,7600.0,1109300.0,0.006898429699555342,0.10930000000000106,1318940.0,-0.20964
709,2022-11-25,,204.0,,57.0,-10.0,-1000.0,1108300.0,-0.0009014693951140407,0.10830000000000095,1318940.0,-0.21064
710,2022-11-28,,42.5,,126.0,-69.0,-6900.0,1101400.0,-0.0062257511504105745,0.10140000000000082,1318940.0,-0.21754
711,2022-11-29,,118.0,,19.0,107.0,10700.0,1112100.0,0.009714908298529057,0.11210000000000075,1318940.0,-0.20684
712,2022-11-30,179.0,231.0,144.0,0.2,18.8,1880.0,1113980.0,0.001690495459041541,0.11398000000000086,1318940.0,-0.20496
